,user_count,user_id,user_star,user_useful
34960,25,V3kCh0EPMTug_Ovu-TiknA,3.64,28
34961,23,HGeXdydcZ9nDn9fT87z4fA,4.0,38
34962,7,SiECS1D369ZG5LCaFMEsCA,1.57,11
34963,7,UbbgNu5cNllAZNJupIlZtQ,3.43,7
34964,5,xceW9Ud7L3mUwDlqGfQb8A,3.6,2
34965,5,Yfcgf3kT30L05rCd0wLygg,4.0,2
34966,75,t2YBANsJYySOXvHyOjcZkQ,3.83,87
34967,1,yG0TfF9FsIpzcRrJZ_fosQ,5.0,1
34968,12,cXHugMXkvsrq5WhIGbc8jA,2.33,28
34969,137,Hi7VohxSS5OBt98w4j8t4A,3.85,213
34970,3,KU9a8kTqUJ-9wQwS4-eslg,4.67,5
34971,56,QnMPMD8Nh3ErZGfMRGAeYg,3.59,46
34972,1,LhgMek1F9ppwEbWwxdmktw,4.0,0
34973,11,Wez_y8WTXlaVspe5T0_0cw,2.73,13
34974,4,hmYpPS4PKS_TETw-piMzjA,4.0,1
34975,1063,wbJT8zpUQ4LaUjmxJnLhzg,3.84,743
34976,39,7sFIvPXRt3Ve6CW604dDfQ,3.82,29
34977,6,lk2lnlKVe9OIdJ5eK3_Wcw,2.67,5
34978,3,cOC-vwKsDri2lzehW4NHZg,4.33,2
34979,1,oXfYJxOBZXkl0ZP-TK7yww,4.0,0
34980,7,EjJaqhvVGMLDT9qlZVjd6Q,3.0,2
34981,3,NEEUSHUw9Gasq_oE4RL94w,5.0,8
34982,52,wtL2f5NDnTRn8x8yCU_K8Q,3.37,33
34983,6,VBTukL-L8s-t8r5jQj0O2w,4.83,2
34984,2,tB-m5XIYxirohhvvaoQw1A,4.5,0
34985,7,lr5j-u8dXEW1Wk3OBQN5Jg,3.17,7
34986,1,xRASKLUMCh9xZAmuW4FUQA,5.0,2
34987,608,6NXn9bd7TEbmiS7e8yf5Zw,3.15,628
34988,477,C9tCsaYVHdMcQeACECXDCA,3.67,2875
34989,42,pY6_ew_kvtlcUftSVtkRyg,3.67,83
34990,13,RLT6kLx8dZc1BMP_25UYKQ,4.15,21
34991,17,Ski6Zq6r-t4qYuyxE0045w,3.53,7
34992,1,kU1H01IMRDG268R5G-kdVw,1.0,1
34993,3,RIfVgoIOMZhvJIDP_OQB3Q,3.0,5
34994,355,fSIIkYqf7AK49zhkL4Kamw,3.75,337
34995,4,AWs2qigfNVT_nBIOZnknyA,4.5,1
34996,18,cOTyqUKTyy98XixWcw6apA,4.22,21
34997,3,K_6ykd8OJonATSaOLdS7OQ,4.5,0
34998,6,S1usSeYtTErPMn03LeWkCw,3.17,5
34999,4,6mrj3D7ikVUwY14CSQsFDA,3.25,5
35000,1,WfEOXQF0bWcIUlbqam8xlw,3.0,0
35001,96,RdDOfgGEzDIv77kyiw-UJw,3.34,48
35002,50,2-QJU-qOy6M0WOyq3VMIEg,3.46,74
35003,153,Rg4gzsz3w00vRlIOXcGUIA,3.42,215
35004,10,WgNTIUhSIC482tB8SXtvCA,4.1,8
35005,14,Cxt0n_IohFGXncyomAEv0Q,4.29,9
35006,1,zOyUXpKIroD_JhoRYeSl2w,2.0,5
35007,1,UF2UB-c_nSLGje1QM0Ug_Q,4.0,0
35008,30,PhiZFPxJbWBSHJ_z5EKCpQ,3.47,55
35009,14,9UNlzSAKWHZDDkHn7Gz6iw,3.85,8
35010,32,aQ4895bwr-U_16SNtXi6tw,4.59,21
35011,5,mZA3KS7nFfuY77iigfwRhw,3.5,5
35012,2,5oWOiRiG7Ba9K0qkzsv7SA,5.0,2
35013,18,NtonZqa9QW9ujjgJqNtc5A,4.11,18
35014,5,8T2QKmbnpai9zxo5GWsppA,3.6,5
35015,3,3Rv9pU5SSZlPXx9BVYZpHg,4.0,2
35016,30,MryuzVHjV1hvAyz33iA1jg,3.67,41
35017,2,keLVI82ys8dHoP5jQGG6FA,3.0,0
35018,4,rqJB1T3Tmjz__B66IqKY7w,3.33,1
35019,1,NSoIuoAvzixL8g12YRR1Wg,2.0,1
35020,5,nkWwwFQKnzWNmsjqF_cp9A,3.25,4
35021,1,Nixr4NG30LEgj6s4rhH1mg,3.0,0
35022,2,l-144cdHj46kdSyrajw9TA,3.0,5
35023,3,N12QWiuV3Mfru3f8uPCY_g,3.67,1
35024,3,vR-OZtVDu2UTHY8nUR9Ezg,4.67,4
35025,335,0RrgEy-Yk1kWvAXEbOG5Nw,3.58,487
35026,30,l5qgAljFkAM8HH7Tpook_A,3.4,35
35027,5,6XrRcb_vpzoWeeCOTSu2tA,3.4,6
35028,1,dmMcOUAwXkKZVopoxkB96A,1.0,1
35029,4,xSfORgx_8JlryVChmWsTEg,3.75,5
35030,2,ho8wr8j_v1eUIR7ql-IZqw,3.5,1
35031,28,tMcsJoxQuJGBsQNI3p_UdQ,3.5,8
35032,4,FbzwQfbfMMIJCJo_3vd1bg,4.5,3
35033,3,IZt7AoFSIGs2zvw0psCDew,4.5,5
35034,2,T4KtOXS8-aVf3YqTIhQeCA,3.0,3
35035,62,FBE0gDdN4fZH-6uo-mWgPQ,3.98,22
35036,4,yTIqygrgT-LCXXNQook7cw,3.75,2
35037,9,PLQNK4t7Y0d4DsVZS5c2sg,4.44,6
35038,5,waYaYI11rFIEkJnSWbTYUA,2.5,7
35039,45,1hXI-vDRgCTsCDqmbNRnDg,3.73,142
35040,5,muzB8RDWPbLeMXu9fGfeXw,2.6,3
35041,17,VmwryPCpVVDU232eNYdLIA,3.69,5
35042,34,I3xKqgX4XDiz72iUO_lN1Q,3.85,22
35043,8,_zKLlHKzoHH5JoKI9ZXSNQ,3.5,7
35044,1,O927TTluf2hv5sFhEANCKw,5.0,0
35045,10,1Y0FNejhQg47mBpTK0EDEA,4.0,3
35046,16,bBdd_LJ2TSF_HU39nqZVvA,3.19,18
35047,1,Vu1TCiujuof3cQF94GA53A,5.0,1
35048,12,BdV6g3Dw_SXfZwim9Vzqng,3.17,8
35049,6,dMTKoP6DthXxuJfebBEFnA,3.6,2
35050,1,nYwCN7r4F1aNbm5ko9J0Fg,4.0,1
35051,3,VB-77FSTjyRjChiu4J6O7A,2.33,2
35052,33,t5w-tAsvpdNlq-SrDA9BHw,3.06,13
35053,13,LiBiG6G_5visF_kGdzrrHw,2.2,23
35054,22,NqcLDh324mINcicHKspQaA,2.77,16
35055,1,2QLDYCjsNG7q4LwLhcPx8A,5.0,1
35056,356,YWGSlUEa8kfqayGJOpqKXw,3.99,73
35057,30,Dj0qqO_39Db6OfmBGS24Eg,4.13,32
35058,17,_mXOwLl-ZntFB875PMHnsg,3.65,7
35059,2,L5KqJZTGo-EUGf3ixpzrnA,5.0,4
35060,22,To6VfMpjPuiixoT4uq_mIg,3.05,30
35061,1,VGfMcSH9HUaex9qGP_uZvQ,4.0,1
35062,2,ebu1F0zItidmZgVI2dCIJA,4.0,1
35063,1,ATw4ovjlBx8nAEePBWZ7jA,5.0,2
35064,2,PSU9BJavCLmdd6uh6M84cg,5.0,7
35065,8,vDmWHK8Zz42K1aj0et5ZhQ,3.5,4
35066,1,zICWy4JlwZjSdzEGEyu_rQ,5.0,0
35067,7,sghgNj-rwkf_CxfnHnkRzA,3.43,20
35068,21,VzPdrIn4YAzVsGDBh4xxzw,4.29,4
35069,12,IYAt8qZ2KLvMIxwxQy5KFg,4.17,2
35070,19,yoDfjwyLi8jfyghj-Z7IWw,3.68,47
35071,2,MTMNlTLWDqCW28eIbT7AXw,4.5,1
35072,60,n_Bt-yKaL6rRc2EM3olX6A,3.43,24
35073,129,Co6N-HSOphHk_DCfgq7aUg,3.52,138
35074,6,lYjkxr6gdSKJSiV4Vlxb3w,3.83,2
35075,3,uqUAlyZuClaEaY9o9_mkqw,4.33,1
35076,493,IkC2BKzADqgPlvaac5gRHg,3.55,380
35077,24,OvS94I6_4AB_tOhI_w0D3w,3.71,7
35078,2,bgrev1MDK7W050KSb6Eztg,2.0,3
35079,25,01pI8lIEwSAzzfPxUby-yw,3.68,17
35080,5,Vopdeu32yZPrFmSwoIXAlA,2.75,6
35081,40,LP1h6SGzl1uq8OV716AVwA,3.85,48
35082,159,7knTjXA1lNJw7AMIIJi4YQ,3.67,46
35083,11,tah3CrZ5W6m7E_grQdnA_w,3.45,6
35084,1,BvrsPDE4AVFgAqtTpLSV1w,5.0,1
35085,24,OwBbmL2afMJBw4MCJ9_vig,4.21,37
35086,2,X_pbISr2CViqzNblNeMahg,5.0,1
35087,27,FduzeBaCHE2BU-8idnMdQg,4.19,7
35088,3,dlco_HADLtoLHjiwil1Rdw,4.67,3
35089,7,TraalstEUen3lc51xHqpwA,3.57,9
35090,6,2ck7-c7MhrHFVWUAv4fntw,4.83,0
35091,7,jPSUB56-6Y7W_3OjnZpRVQ,3.67,16
35092,16,sj1AbF-qn7rg3AQ-WlvoHQ,3.0,17
35093,3,IdPz60i7kwUqmD0jGF-cjw,5.0,2
35094,3,I_VzNwAk39VTpdfoupJx8g,5.0,2
35095,411,adgfApD_YmP0uGvFYyUH5A,3.71,379
35096,3,sTG-5yWxGJYUVMoVgcrhWg,1.33,5
35097,1,CTHcviuwKOwLNeWIHFjwfQ,5.0,1
35098,4,8leoUQELdWao6zLgRlAt3A,2.0,9
35099,15,VEIQIyFj-9aAykheNbma1w,3.6,21
35100,45,FXtxGRdflkQecweq_7saoA,3.62,59
35101,4,t7FjQwcAY2wYJMgmfVrvKQ,4.25,6
35102,29,aNAPLo9fty9_nJSPEaPpAA,3.72,42
35103,2,_wD3ZoyLdZedmO-mD6j4nQ,3.0,0
35104,1,SmHnDzXeiJdzCPyFbWlSJw,5.0,2
35105,1,TUnIEHCnVLKNTl3vWpLAzQ,5.0,0
35106,14,Wg8bJPolrSTdXWnAV2R53Q,3.54,10
35107,162,q09g5dIdYSDArnHjK2ov0Q,3.81,524
35108,230,NAohdbmsThewbeUkMMBohg,4.13,364
35109,5,24yF4xbKSeOf1dhCSSvXvw,3.2,2
35110,2,aZYsP3lbE_cJq0wFoE_v4Q,4.5,1
35111,4,hQa4bOvHqt-aKwTmGAHMXw,4.33,2
35112,4,jbFDg5g7c4-n-QYs7oRVqg,4.33,1
35113,11,fy8u9MsHxUk1h78r4AlmGg,4.0,2
35114,1,oFKdafUw61lk6p8GyuMEGw,5.0,0
35115,2,PvayTQxTjPFq0qbQF5-3Tg,1.0,2
35116,14,c6sX9OeQS1OnLJsbZ-3T5A,3.43,15
35117,1,GiT-bQdpkWJuOeNS43A6xw,1.0,1
35118,1,0bO77jpzWglCW3JFFy9ijw,1.0,0
35119,1,JE2KUAxlUSZ5hvPZ5fmvKg,2.0,4
35120,21,nhysTbkA09SymSrCjdTaVw,3.45,27
35121,46,LRsjo7Heg4bFyMZvO9iQTg,2.78,52
35122,489,93oVM447jtH9MDaP-fyo7Q,3.84,395
35123,3,FOqryEOPo8oTItFD0UG4rw,3.33,1
35124,2,cxwSIMJdImDzV6Cw0AXwDA,1.0,2
35125,1,xeLIqZ-19WL2ai22ZL2rgQ,5.0,1
35126,29,qWU5Uzmc__HsOzz_owypuQ,3.77,8
35127,6,qDODC_9fKsPQNsmYM6PkJQ,4.17,0
35128,3,ySo7ul6ajczLDn5Vjy3_nw,3.67,0
35129,6,NHwtdioRbl4X_ylGqj784A,3.75,10
35130,4,EvZ8syraeQq-DIorclZk4g,5.0,3
35131,1,CNNforlwwIT89V_hQ-dbtg,1.0,6
35132,2,CyQ0mP-q6cLWjgBBJt-J_g,4.0,0
35133,12,cKyPgaodxUTDIZkd90ihiQ,3.18,18
35134,20,iq0jmx30U0ZAAdm60bz1LA,4.47,6
35135,16,QD_LBiPYYI8JO_Wct6_WQw,4.62,3
35136,2,j9MRFozizu9ij5aotQih1g,2.5,2
35137,38,SaFFqvyQlfgHKq0pW4YDAw,3.66,23
35138,41,kWIyajQP2mEv93yj34oemg,3.56,73
35139,6,J3QXQvZqGL6IOt17zSPF8Q,4.17,2
35140,40,DjdlL9rpNRtsGknchgqLAg,3.35,35
35141,2,W0JW3wOpgcpR2FXY01B6jg,3.0,3
35142,61,SwABvgATn7KybS88HPZX_A,3.77,52
35143,13,aFYbjcyomB_4wz7EqJw4xA,2.5,17
35144,3,8ibauDl3YPrbyOjie-e5Hg,3.0,1
35145,487,ew4RSzGVBBWQzqzuQqOXpA,3.66,361
35146,1,1R7ek8BQYyEoXxlpg5fOgA,5.0,0
35147,2,7A6_m6eCrXCp5ELaDwRV-g,4.0,2
35148,557,V6R5JxcviYpNUj3y6FVt5w,3.98,808
35149,59,rHMuVEkSTA5BKiRHLSsxbQ,3.88,18
35150,2,IMoeamqJqPKJTW7HXPeVEA,3.5,3
35151,8,bOZkB8e_47UAK33IygmALQ,3.43,21
35152,13,KCuXFajr8xmCHSU3di033A,3.0,5
35153,2,aF4_Gix8djerSB2Vpga4Uw,5.0,2
35154,1,NqoaK7KuK20O8t5nLLgPLg,5.0,3
35155,7,_FKarclmeSODZdORt3IWAw,4.29,9
35156,4,vwY8UjyX1A9ClLQMZJr4aA,4.25,1
35157,25,HsRL12F3ekilaAZVHlIUNQ,3.88,13
35158,1,08khXYusBiuRaIGCGDrk3w,2.0,0
35159,1,_KAH-WmOz1pR1NBKgyDeUg,3.0,0
35160,3,Ciaxl_ne1uv8ZYbobMX1TA,5.0,5
35161,8,DT_5ucHfprLoh78wgzY7zw,3.75,7
35162,2,9qWBIvYhtZtTN3BJMeBf2w,3.0,3
35163,3,UYl__Kvlax2tNlzPhh-FtQ,2.33,1
35164,4,a86s8JPB2ZUQq7OmIdWvRg,5.0,2
35165,1,2nKsk4V2ty7b8cYcjkhi2Q,5.0,0
35166,1,VmScQdO3KEWCdp5xnJVEaA,1.0,4
35167,195,xFG4Ca2HHmbxDTkMlmHnjQ,3.71,107
35168,22,8tQXePmUCe5YvMpW-6n4Ug,4.86,32
35169,6,Nu4QvqcUgWte43dCsG8nVw,4.17,3
35170,156,vSLjNr6sAOfTKVxVxXGZ8A,3.24,599
35171,11,JtqCTs5hmVRIzQTm_jvhiQ,3.36,17
35172,1,V9SV3OVkNOs6Roql_aaZTA,5.0,1
35173,4,poO1yHdmNgADwiZ6A6JNcg,4.67,7
35174,4,ZyRhFxJXQTiDI4XSpVoxJQ,5.0,170
35175,3,0B1rmepvCqVWex4zDYOGsw,4.33,1
35176,7,YZK5lrRouL5T3tt9DKK40g,4.86,5
35177,17,y31iI2Tklj5qQvd9EOsgtQ,3.12,22
35178,43,Wy0cQzLPCBAtLiyr03Tp6A,3.57,64
35179,6,8yetSdiLgSkPFArBcNGWEA,4.5,5
35180,2,MpzPpwmSOEDDDS8VYoBvCw,1.0,8
35181,107,IldNKx5L8unlcv3LBSs-_g,3.62,145
35182,4,tn8-7DDw8j0m_ztYAw9qVw,3.33,4
35183,19,H8lq0NMy5LkK-x2MZJ7WRQ,4.94,34
35184,9,EQ2pm01gowMVsFzjXtWOGQ,4.22,9
35185,3,HnCTdOT32GPX_-tcMoUlrA,2.33,1
35186,11,jzJ-f4cflYLlJsZLjv9PNg,4.82,18
35187,3,BKanZogIM0b8gVhb9thziA,4.67,1
35188,1,1BpRKYOEsZ4ex6R__lCkXw,5.0,0
35189,48,SvpVKZON2-OoY6e1CGWwlQ,3.98,48
35190,2,oy3uELqdqbJz-cksNWAzjA,3.0,4
35191,27,6jWKN03Mw0DAImNV7hjg5g,3.78,11
35192,13,1eJMnv31Ii0ECSA_ldChLQ,3.31,32
35193,1,SvOEbBc90u_csRuxcJZ1OA,5.0,0
35194,3,xd_7VliSADEUugKR9GbVSQ,5.0,1
35195,5,_CqFiqRtltyla08VndhBrQ,4.2,2
35196,16,1Gyw3Y6Xs9PZFrA9OjtsfA,3.62,19
35197,12,MfOV9a8NXy1WdavTZBkJ4w,4.17,29
35198,1,DI-6-4pJgCeZEv4BrSddFg,5.0,2
35199,14,UIHT5FjnQu99trc8mueQEg,4.0,11
35200,1,MyNqmaPo4FTw1vDpS3j8pg,2.0,0
35201,2,1aoN21b5hSz-YGXZ8rAFeA,3.5,2
35202,5,jwlLVGnLc3tJxsbgOb7XJw,3.6,4
35203,1,sIX_u4urltIfz6EhQKFugA,5.0,2
35204,47,dX3n8uCgyzbOLwhTqpUqjQ,3.81,36
35205,4,o44u2qC0xgQiIPYyNorvOw,4.0,5
35206,4,xzX9z4h5RKWS8jr0KDwl3A,3.0,5
35207,5,Qpq6iUqKF4jYXPbf6Yu_9Q,4.4,3
35208,65,TIDCANcQQbwkiEIdlbNImQ,3.69,93
35209,3,uldnQm-zqA7C5sOKjGDLqA,1.67,0
35210,3,oidln6FGrxWDLsKRZXEryQ,4.0,3
35211,8,ODMCcj_3_sfsjyHNQi8qVw,4.12,5
35212,1,ufBn-Yk8FdHwCb11lv1rxQ,5.0,0
35213,20,ppHICLpJdhHRsg1kP1Ko_w,3.95,8
35214,2,g8rPUY_CH_9xs0WKNeIqHQ,3.0,5
35215,4,M1gRqwaGUJE_ws68KKPjwQ,5.0,8
35216,25,Ft-i74HyCpMDi3R7EDAUWA,3.54,49
35217,5,QKQf3M-7yPkXkBOloKI9MA,3.4,7
35218,8,wUXSmppXrGdztyKwz5b_Ng,4.6,2
35219,35,NKWVkiKMXdGGmIY9BmKKJg,3.49,19
35220,2,24Bg6RE490OYQHJRJPDoXw,5.0,2
35221,7,uYl2-rfWjJwNCoDClNWj1w,4.17,1
35222,15,VZmjh4DrycVfTw3WigMQaA,3.07,8
35223,2,YVaOouu_PCAhJ-GwDlrMBQ,1.0,2
35224,8,YM-Ynn2LCBJHP6p1l4P6xQ,3.86,3
35225,6,s1MIK_M0EY8xZNRkk4ls0w,3.2,13
35226,2,H0nQtwMIjxHjPbXmHX0AbA,3.5,4
35227,32,ATigyE6IIbDaoBTSSFxh3A,4.03,17
35228,5,CBCFSLoQUqJilx3lGF5yCw,4.8,2
35229,1,X0V2GK2cr2lDzttQKXD4JQ,2.0,0
35230,5,a2IPd69NrVGvzUYzNNseCg,2.4,5
35231,8,3hCIZpbyoO37PPVveKcTXw,2.75,7
35232,87,KahUNa7Z_azsE-JJFaXv5g,3.49,32
35233,8,PGfP-mDwRkY8KBcxvt6m_Q,3.14,9
35234,1,fKP42ng_IYgbwGPMRYLltg,2.0,0
35235,77,Uc9gjZyCDEzHmf1i5nODJg,3.36,145
35236,3,CV1lzIwzUs3BS5v_1NW7mg,5.0,0
35237,46,VZ4mMMnCgs1GbKeS6sYQ5g,3.87,76
35238,3,dQaj0CvAnud757Dq0pmapw,5.0,2
35239,1,I4Bx4y0maL-pB_6Fm-Q5Rg,5.0,0
35240,24,wYRvxXo4TtU3yyzG84Awyg,2.61,27
35241,3,_XKBfvm8QWOFJqKo87Ywrg,5.0,2
35242,99,qLCpuCWCyPb4G2vN-WZz-Q,3.76,86
35243,35,W4fBHIRoNh_qAJwORXKPpg,3.91,36
35244,29,1jJktRMj1OfMDo-clbYvrg,3.31,10
35245,6,SbWgCdFF8_Mp6_4sWoVrhw,2.67,7
35246,4,mBPOERi6D4z4A0JSuRgH-g,4.25,3
35247,37,38mFXGlsWdVGtWKNjpSSHQ,3.22,103
35248,21,oY0QNmFG77hNaNwpPTLShA,3.6,8
35249,6,9epg0IWtKhcdM_nfbKBsMA,4.67,2
35250,1,EwmhCKLD8LVBFkeXj33KWA,5.0,2
35251,2,IjIDBTuRhS917G7GtH1nyQ,2.0,2
35252,16,RGnODSWkk6lYIlAzlP0EBQ,3.56,28
35253,2,C7z9tkX0YTNG6vs96_-n9w,5.0,3
35254,9,IGMceFPhlsz3tjFKV0OG7A,3.0,10
35255,13,yleC7Xb7KsDpefskB_ntNQ,2.92,22
35256,164,cKEkbRkYcYtWymUF8Zxolw,3.18,142
35257,10,ikzyZTdFumUndn9Ch8aBzg,3.7,14
35258,3,bbbnYSfNHQKMjiYqxMo3QA,5.0,0
35259,5,_IJEA20VGmwFptePgCkPkw,4.6,3
35260,1,OLVnFtE4TYCfsxlXN1fD2A,5.0,1
35261,22,M48AlCY5Rf1CknsM1B6eow,2.55,41
35262,9,fIL-xbhuBoUc1FaMvyb5iA,3.38,15
35263,9,xSROZNM4J4B2trWeASDevw,3.22,19
35264,16,5vuG3HzG1tPkLJEviGsiXg,3.75,6
35265,540,tO2rTtwNoNSuqCBKgNk4ag,3.56,2288
35266,9,VDEcdH6o8IjtfWv7R5khaA,4.67,12
35267,1,fchR9zmYfTEpgmIQrXGDVA,5.0,0
35268,7,q72BMjX0LfvPEcIUNRBrIg,2.86,18
35269,15,sJ31VBO5h8zCAfVmAI90iw,4.6,31
35270,1,3swgLIXkvXVvEPs6il5D3Q,2.0,1
35271,44,yhGfcKunPjcy-v-1ppr6oQ,3.41,75
35272,1,ax6T-EBDcfd_brkFTyh3TQ,4.0,1
35273,2,hGwI80UInn1-g59nYiRbhA,5.0,7
35274,1,5xLxCVGD1P6g_kUqMtk8WA,5.0,0
35275,3,wD2cLd5Yk6rn6o6L1lz6hg,5.0,1
35276,5,TU0JW-_OtD5-Zd6zP2L6-A,3.6,5
35277,1,P_dZTfjnIEoOCg5GU6V5rg,5.0,0
35278,2,jDK0rTW0-qb7hZQStQdJRQ,5.0,0
35279,17,BeC9T1PMdGwZ512_gKaUxg,3.76,4
35280,105,5W6WBEosZH2-atKjYDTVFw,3.39,144
35281,12,-GYSHHxHYd6uTrqlTw_OGg,3.82,9
35282,3,1W6iemOzi3iR44jrlhWhyw,2.67,2
35283,2,xDke1TgWXt4rXokl5PLXww,5.0,1
35284,18,96qekpUBXmq3okuznAtIAQ,4.0,41
35285,5,UiyTPf6JVrSGwpyEyI_kMQ,3.5,2
35286,101,IX0FwVlVJCofw066Gm3OPw,3.32,46
35287,1,GBWqzy3-9aUO9W8fgNcNmg,4.0,0
35288,1,A8hSf_krjPNmmNiVAQERPg,5.0,0
35289,35,VgxEe7fPMo8FpTIOnsBhQg,4.2,43
35290,16,32Dfj21nQ-xTDwfCJxZvhg,3.81,30
35291,10,pSHvtccqVWW-uStrKUagzA,4.22,10
35292,3,h2ueD39bvK1gdEWJ4LJnHA,3.67,3
35293,4,HEjagh35HyKc8NeXxCQ8_w,3.25,12
35294,2,HUcNWq9fBC4_nLSAkhBDTw,3.0,3
35295,9,-sDq3t3C-z7tJ2ujexNvDA,3.12,6
35296,3,-HH-r5DncFtjz8s0PYjqrA,2.33,4
35297,69,mActDFMagqEYvJxmO3MUhA,3.84,43
35298,8,K3ixr5pu0O2VObJ23VVNmg,4.71,9
35299,64,D1PvA4HEKf6JyCCQtan3lw,2.81,69
35300,3,EVJqN56QlSIoayEM5zQl4g,2.67,0
35301,13,zar2wOyyin0r3tbBGtqXKw,4.15,13
35302,4,6B5Adl7KHbbNiiBH6K1iGQ,4.5,6
35303,101,bKjWF_mhz6paQtj-O--0UQ,4.08,129
35304,6,qSWGz37fowonpbD4ofHzWg,4.33,11
35305,3,-RWm74oLki1462coxXzTCw,4.0,1
35306,319,WNCNmynlYmIkz2VeTlfVRw,3.51,301
35307,2,cHHerMK26NVw9KqBVb_cxg,3.0,1
35308,2,VHy8-UKx5rQAYvpSXbu7pA,1.5,0
35309,115,8xuvjSMwb1gZfR-YJVcqKQ,3.23,203
35310,1,OsXJNQs-yR0AVjCiDdrMTA,5.0,0
35311,26,K_20Av18IR0TmRllXKVVww,2.0,228
35312,16,Yf5HhdQtUKngtTlIRDwXzw,4.19,13
35313,1,bDMtJ3lMMAnInFvMN9X4Zw,5.0,0
35314,20,bAQ3mTBBjTLaGB0ADjrgfg,3.6,23
35315,25,oyXrEZiPZBvrTok1oYLPNA,3.52,10
35316,2,4MPooE56H7rZV4O9la7eXA,4.0,1
35317,36,rziiAcLtiUzwK2HGvyNeSg,3.94,13
35318,8,91lk8K457Ug1fXQKiEjMsA,1.57,4
35319,1,w2P_tOKDEtx0ogcvi-BDhg,1.0,3
35320,48,eWxE1YjGYkeuJ-ymRAdwQA,3.43,34
35321,2,i4wvVOpvemDoCVs_4UbQlQ,5.0,0
35322,23,k5en18VDC5HuZOe8JY2bJQ,4.35,21
35323,441,bH40h15ScLYilmXssXtf3A,3.84,1018
35324,3,UAep_Sb5aP60wFkhNRO7YA,3.0,6
35325,216,_uL7OiQSfNsCd60DrAf7qQ,3.87,489
35326,2,EjroPHL4TUaB6tqs3CeofA,3.0,6
35327,2,7BN2_Wjfx3FRdd4-vhHOLg,1.5,2
35328,2,jXGWj27XbPM9FkPhfffmow,4.5,2
35329,17,FY1Zys9O0HC0ZFztTMHeRA,3.71,40
35330,8,IW8laxfV2OK91dPHFIyPSQ,4.75,6
35331,18,hWFtjsGywtfm6BxB4m0IBw,3.59,3
35332,2,_P7IAXe-1utwpyk5iytPzQ,4.0,2
35333,19,8o5esZFIReNEBBH2nfOeGg,3.89,50
35334,24,M9zyD3urANpe6PoCnCJhDg,3.33,25
35335,7,z92s6ue5ql2BFe02W8Q7-A,3.83,12
35336,24,FWOMdItlF6t4eiN3U5DImw,3.79,41
35337,177,tUo4QOs96X1xhgvH_7oixA,3.2,438
35338,4,AbXZp8hMlI87V_b-UK6jzw,5.0,7
35339,14,1FsgDucpH86m-jWnKnSUxw,2.75,18
35340,19,why2I12KmPks4g-1XNrNGA,3.82,16
35341,16,jEDZuYPq1RCOhfv3vDR-aw,4.12,11
35342,3,ctZ2rmNfCEUXSmwS90wrYg,4.67,2
35343,2,SkLH_WqWOHSA4c4k0Sfpzw,5.0,4
35344,15,J--EPFdymRnF8Y9HK3r1lw,3.47,2
35345,1,HjlQF18hazQPU_q-1O8tpw,5.0,0
35346,4,mMBujBOuM310ZsO5rAMkIg,3.67,7
35347,1,zaU8PcfO0UkqdFS_APB5_A,5.0,2
35348,23,HEag_QERXNbyGmNgA6no2Q,4.26,7
35349,9,oqoH3R4mIuRYnDpiUS8kjg,4.11,3
35350,1,GqQ7Lon6_BZWHLCpttr8Tg,5.0,0
35351,2,0roEHbAbqXPL5B5RQomUgg,4.0,2
35352,206,Di3SsySwjxHw9UfeJw_fxQ,3.69,263
35353,2,ijCci3Ve2gAcTgjnd0mI1g,4.5,2
35354,6,-QsT-5CRP2uDpQdyS7VCZA,3.67,6
35355,2,whl-uPj4J_kUkBoCgS9_aA,4.5,0
35356,49,mn-qe2T7tWpNogMd71Qa5Q,3.24,29
35357,67,IxTqNRJ5jn-C2F7ewO2MkA,3.45,120
35358,407,M4yT_f7U-S6qaIhVN9Jnng,3.48,768
35359,23,4rZJ6B9mXh-zUnH_bIwtdg,3.61,23
35360,3,qdygxiXwoy3ZFEa8SfOl2A,2.5,3
35361,12,V1k7XMUX4qHVUi-3IUYzhA,4.17,4
35362,2,6jcpbM_xZy-mcpUzaJ5NcA,3.0,1
35363,20,RFUxwd4sLCNfoFtQp-_NiQ,3.0,10
35364,29,zhLL5bwETmLWOy6kDOL4vQ,3.88,7
35365,9,MroMYiuD6GdmKb3Ak37Z3A,3.33,6
35366,75,3XO6bGtGuzYxKBGv6jJAQw,3.88,58
35367,91,sU979Oghvi6Q6vCJ7tplbA,3.64,166
35368,12,Ad1yYRdQdhws5jOammVVMQ,4.58,27
35369,2,JGHaZ4pv1qDmcSCKe1rzSw,1.0,0
35370,2,-iKXQ6b_Pn0ct1ZhD8hJ1A,1.0,4
35371,348,o5Rvj6W2PfgR80kw_OdLvg,3.97,2759
35372,67,4OxVButQzunqUfaBMtZPrg,3.96,80
35373,5,qL9furBTKxTl-ioxNFfjmA,2.4,3
35374,5,8ioLO0Bptz5JeWuZLBSfNQ,4.8,5
35375,11,zWUQmRH9KDpTGQAQWkKTsA,3.45,14
35376,1,G8ebQ6Os7BoKHMnC-ge1rg,4.0,0
35377,5,4UQrAytLj8nwtXYC1SRsXQ,4.6,7
35378,1,R603a8A4ikzKoN5_dhm0vw,5.0,0
35379,1,kO5n6O06-FxLrl1krLX1FA,1.0,0
